issue_local_date,llm_cloud_severity,llm_irradiance_reduction_risk,llm_storm_risk,llm_rain_risk,llm_fog_visibility_risk,llm_wind_risk,llm_heat_risk,llm_smoke_dust_risk,llm_morning_risk,llm_afternoon_risk,llm_evening_risk,llm_all_day_risk,llm_rule_cloud_score,llm_rule_storm_score,llm_rule_rain_score,llm_rule_wind_score,llm_rule_fog_visibility_score,llm_rule_heat_score,llm_rule_fire_smoke_score,llm_confidence,llm_overall_risk_score,llm_text_product_count,llm_affected_hours,llm_short_reason,llm_feature_source
2024-10-30,0.8,0.9,0.7,0.9,0.1,0.6,0.0,0.0,0.8,0.9,0.9,0.9,0.9,0.7,0.9,0.6,0.1,0.0,0.0,0.8,0.9,24.0,all_day; evening; morning,"Light rain and clouds north of Point Conception Thursday morning, clearing afternoon; patchy low clouds possible; onshore winds gusting to 30 mph in afternoon.; Multiple low pressure systems bring clouds, light to moderate precipitation, and possible thunderstorms, reducing irradiance.; Passing high clouds today, marine clouds Friday night, but overall benign.; Rain and clouds from cold front this evening into Thursday morning, with lingering showers North Bay. Friday more rain and possible thunderstorms.; Widespread precipitation, mountain snow, breezy winds, and thunderstorm chances through Saturday.",deepseek_v4_pro_json_output
2024-10-31,0.8,0.8,0.5,0.7,0.1,0.4,0.0,0.0,0.7,0.5,0.7,0.7,0.8,0.5,0.7,0.4,0.2,0.0,0.0,0.76,0.8,24.0,afternoon; all_day; evening; morning,"High clouds Friday, rain and slight thunderstorm chance Friday evening into Saturday.; Light precipitation north, cooler temps, increasing clouds Friday with rain likely, but overall low impact.; Pacific storm with cold front Saturday brings showers, mostly light, with highest risk Saturday afternoon/evening; clear skies before and after.; Stratus clouds possible Friday morning, gusty winds in mountains, otherwise dry and mild.; Widespread rain and mountain snow with two waves, brief break this afternoon/evening, second wave Friday evening with possible thunderstorms.",deepseek_v4_pro_json_output
2024-11-01,0.7,0.8,0.3,0.8,0.0,0.7,0.0,0.0,0.5,0.7,0.8,0.0,0.7,0.3,0.8,0.7,0.0,0.0,0.0,0.8,0.8,28.0,afternoon; all_day; evening,"Cold front with widespread rain and clouds this evening; strong offshore winds and drying trend late weekend.; High clouds and precipitation spreading south tonight through Saturday, with lingering showers and increasing winds, especially Sunday. Dry and warming early next week.; Increasing clouds, isolated showers, gusty winds Saturday afternoon/evening.; Partly to mostly cloudy with light showers possible, gusty winds, but overall low irradiance reduction risk.; Widespread rain and mountain snow with isolated thunderstorms this afternoon through Saturday; cloudy skies reduce irradiance.",deepseek_v4_pro_json_output
2024-11-02,0.8,0.8,0.2,0.6,0.0,0.8,0.0,0.0,0.8,0.8,0.7,0.8,0.9,0.2,0.7,0.9,0.0,0.0,0.0,0.8,0.9,28.0,afternoon; all_day; evening; morning,"Cumulus clouds this afternoon, then dry offshore winds Sunday-Monday with gusts up to 50 mph, but limited irradiance reduction overall.; High clouds and isolated showers this evening, gusty winds in deserts.; Lingering rain and mountain snow showers this morning, tapering off. Gusty winds Sunday-Monday and Wednesday, but no fire weather concerns now.; Overcast with nimbostratus and rain bands, high wind warning for Mojave Slopes.; Partly to mostly cloudy with light showers/drizzle, strong winds, but overall dry; clouds may reduce irradiance slightly.",deepseek_v4_pro_json_output
2024-11-03,0.3,0.3,0.0,0.2,0.0,0.9,0.0,0.0,0.8,0.5,0.3,0.1,0.3,0.0,0.2,0.9,0.0,0.0,0.3,0.8800000000000001,0.9,28.0,all_day; morning,"Clear skies, no irradiance reduction; gusty offshore winds and fire weather mentioned but no smoke/dust impact on solar.; Dry with clearing clouds; gusty Santa Ana winds and critical fire weather but minimal irradiance reduction.; Light showers possible in Kern County this morning; strong winds in Mojave Desert Slopes and breezy in San Joaquin Valley; lingering low clouds in Kern County.; Strong Santa Ana winds with mostly clear skies, no irradiance reduction risk.; Strong gusty winds, especially morning, but clear skies and no precipitation or smoke.",deepseek_v4_pro_json_output
2024-11-04,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.5,0.8800000000000001,0.9,23.0,all_day; morning,"Clear skies, slight haze and dew possible in morning, very low fog probability.; Dry, clear conditions with gusty Santa Ana winds but no clouds, precipitation, or smoke.; Dry, windy conditions with elevated fire weather but no clouds or precipitation; wind gusts up to 50 mph possible Wednesday.; Strong Santa Ana winds expected Wednesday-Thursday, but clear skies and no irradiance reduction.; Strong offshore winds and dry conditions, but no clouds, precipitation, or smoke mentioned; wind risk high, irradiance reduction risk low.",deepseek_v4_pro_json_output
2024-11-05,0.3,0.2,0.0,0.0,0.0,0.9,0.1,0.0,0.8,0.6,0.7,0.7,0.3,0.0,0.0,0.9,0.0,0.1,0.0,0.86,0.9,30.0,all_day,"Clouds clearing, strong offshore winds but no precip; low irradiance reduction risk.; High clouds and strong winds, but dry and no significant irradiance reduction.; Strong Santa Ana winds with clear skies, minimal irradiance reduction but high wind risk.; Strong Santa Ana winds with critical fire weather, but clear skies and no irradiance reduction.; Upper level clouds and gusty north winds, but minimal irradiance reduction risk.",deepseek_v4_pro_json_output
2024-11-06,0.2,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,0.9,0.9,0.2,0.0,0.0,0.9,0.0,0.0,0.9,0.8800000000000001,0.9,24.0,all_day; morning,"Dense smoke and blowing dust from fire and strong Santa Ana winds will significantly reduce irradiance all day.; Dry and mostly clear with advisory-level winds in Mojave/Kern deserts, but no significant cloud or irradiance reduction risk.; Scattered high clouds and gusty north winds 25-40 mph, strongest morning, decreasing afternoon. Low irradiance impact.; Strong Santa Ana winds with gusts up to 77 mph, but clear skies and no precipitation or cloud cover expected.; Strong offshore winds and dry conditions, but no clouds or precipitation mentioned; wind risk high but no irradiance reduction.",deepseek_v4_pro_json_output
2024-11-07,0.1,0.1,0.0,0.1,0.1,0.9,0.0,0.0,0.9,0.9,0.1,0.1,0.1,0.0,0.1,0.9,0.1,0.0,0.9,0.86,0.9,20.0,afternoon; all_day; morning,"Dry conditions with minimal cloud/rain, light winds, no significant irradiance reduction.; Gusty Santa Ana winds up to 60 mph this morning, weakening later; slight chance of showers Monday night; low clouds possible Saturday morning.; Mostly clear skies, light winds, no precipitation or clouds expected through the week. Fire weather conditions in morning but no smoke mentioned.; Strong Santa Ana winds with critical fire weather, dry air mass, no clouds or precipitation mentioned.; Wind Advisory for Kern County desert and slopes through 1 PM, gusts up to 55 mph, but decreasing this afternoon. Otherwise dry, clear, and near-normal temperatures.",deepseek_v4_pro_json_output
2024-11-08,0.3,0.3,0.1,0.2,0.2,0.3,0.0,0.0,0.2,0.3,0.2,0.2,0.4,0.1,0.3,0.4,0.3,0.0,0.0,0.7,0.4,25.0,afternoon; morning,"High clouds Sunday, light rain possible Monday-Tuesday, some wind in Kern County.; High clouds tonight, low clouds/drizzle/fog possible Saturday afternoon, rain returns Monday.; Mostly dry with some clouds; gusty winds Monday afternoon; minimal rain early week.; Mostly sunny Saturday, low clouds/fog possible Sunday/Monday nights, light rain Monday afternoon/night, gusty winds early next week.; Patchy low clouds and fog possible near coast early Sunday; slight chance of light showers Monday night; gusty winds in mountains/deserts late Monday into Tuesday.",deepseek_v4_pro_json_output
2024-11-09,0.7,0.8,0.6,0.8,0.4,0.5,0.0,0.0,0.5,0.6,0.5,0.8,0.7,0.6,0.8,0.5,0.4,0.0,0.2,0.78,0.8,28.0,all_day; morning,"Low clouds and fog possible Sunday night into Monday morning; light rain north of Pt. Conception Monday afternoon/night; gusty winds early week.; Low clouds and fog possible west of mountains early next week, gusty winds over mountains, but mostly clear and dry this weekend.; Mostly cloudy with rain arriving Sunday night into Monday, coastal fog and drizzle, breezy winds with front.; Slightly increased cloud cover overnight, no precipitation, elevated fire danger mentioned.; Widespread rain, mountain snow, gusty winds, and slight thunderstorm chance Monday onward; partly cloudy to overcast skies this weekend.",deepseek_v4_pro_json_output
2024-11-10,0.7,0.8,0.3,0.7,0.4,0.6,0.0,0.0,0.6,0.8,0.7,0.7,0.7,0.3,0.7,0.7,0.5,0.0,0.0,0.74,0.8,23.0,afternoon; all_day,"High clouds, fog, light rain, and gusty winds expected, with highest impact in afternoon.; Light precipitation and increased winds Monday afternoon/evening, mainly in Kern County desert; otherwise seasonal with some clouds.; Patchy low clouds, increasing Monday evening; gusty westerly winds over mountains/deserts Monday afternoon; slight chance of sprinkles.; Rain band with moderate rates and breezy winds arrives mid-morning to afternoon, causing significant cloud cover and irradiance reduction.; Widespread clouds, rain, gusty winds, and slight thunderstorm chance on Monday reduce irradiance significantly.",deepseek_v4_pro_json_output
2024-11-11,0.7,0.8,0.6,0.8,0.2,0.7,0.0,0.0,0.8,0.7,0.6,0.5,0.7,0.6,0.8,0.7,0.3,0.0,0.0,0.76,0.8,24.0,afternoon; all_day; evening; morning,"Cold front with rain, snow, and strong winds arriving afternoon, reducing irradiance.; Light rain and clouds possible this afternoon/evening; gusty winds but no significant irradiance reduction.; Low clouds and isolated showers tonight, breezy winds, clearing Tuesday morning.; Rain and clouds from cold front and upcoming system reduce irradiance, especially Wednesday onward.; Rain, convective band, thunderstorms, gusty winds, and cloud cover expected, especially morning.",deepseek_v4_pro_json_output
2024-11-12,0.8,0.8,0.5,0.7,0.6,0.7,0.0,0.2,0.7,0.8,0.6,0.7,0.8,0.5,0.7,0.7,0.6,0.0,0.0,0.78,0.8,22.0,afternoon; all_day; morning,"Cloudy, windy, rainy conditions expected Friday-Saturday with gusty winds and precipitation reducing irradiance.; Increasing high clouds today, prefrontal rain and strong winds Wednesday afternoon, cold front passage Wednesday night, convective showers Thursday afternoon.; Light rain and clouds from trough Thu-Sat, gusty winds Fri, but overall modest impact.; Morning fog and lingering clouds, clearing later; weak disturbance midweek; stronger storm late week.; Periods of rain, isolated thunder, mountain snow, and breezy winds Wednesday into weekend.",deepseek_v4_pro_json_output
2024-11-13,0.8,0.85,0.6,0.7,0.7,0.5,0.1,0.0,0.7,0.85,0.6,0.8,0.8,0.6,0.7,0.5,0.7,0.1,0.0,0.78,0.85,26.0,afternoon; all_day; evening; morning,"Cold low with light showers and gusty winds Friday afternoon; clouds and rain reduce irradiance, wind risk elevated.; Morning fog with low visibility in San Joaquin Valley; thin high clouds and slight chance of light afternoon rain north of Fresno.; Mostly clear today, but increasing clouds and showers Thursday night into Friday with gusty winds.; Rain and convective showers with possible thunderstorms, especially Thursday afternoon.; Widespread clouds, rain, mountain snow, gusty winds, and isolated thunderstorms today through Friday.",deepseek_v4_pro_json_output
2024-11-14,0.7,0.7,0.6,0.6,0.4,0.6,0.0,0.0,0.5,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.4,0.0,0.0,0.78,0.7,30.0,afternoon; all_day,"Cold low brings clouds, light rain, and gusty winds; limited moisture but some irradiance reduction possible.; Incoming trough brings rain, mountain snow, and increased clouds this afternoon through Friday, with fog possible in the morning.; Low pressure system brings widespread showers, gusty winds, and cloud cover late tonight through Saturday afternoon, reducing irradiance.; Scattered showers and isolated thunderstorms with significant cloud cover expected this afternoon, reducing irradiance.; Scattered showers, breezy winds, and convective threat with clouds and rain reducing irradiance.",deepseek_v4_pro_json_output
2024-11-15,0.7,0.7,0.3,0.6,0.1,0.6,0.0,0.0,0.7,0.5,0.4,0.5,0.7,0.3,0.6,0.6,0.1,0.0,0.0,0.8,0.7,30.0,afternoon; all_day; morning,"Clear skies, no significant weather impacts on solar generation.; Clearing skies, slight shower chance, gusty afternoon winds.; Scattered showers and mountain snow with gusty winds, heaviest this morning, becoming isolated afternoon. Cloudy with rain reducing irradiance.; Scattered showers, snow, and strong winds from passing trough; clouds and precipitation reduce irradiance, especially afternoon.; Scattered snow/rain, breezy winds, and mountain clouds reduce irradiance, mainly morning.",deepseek_v4_pro_json_output
2024-11-16,0.3,0.3,0.1,0.2,0.0,0.3,0.0,0.0,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.0,0.0,0.0,0.82,0.3,31.0,afternoon; all_day; evening,"Exiting storm with light precip chances, some wind, but mostly clear and cold; minimal irradiance reduction.; High clouds North Bay/San Mateo, clear elsewhere; light rain late Sunday evening.; Mostly clear today, some low clouds in mountains; Sunday light rain/snow, gusty winds; overall low irradiance impact.; Mostly dry and clear with slight warming; weak front may bring minimal clouds north, but low irradiance impact. Breezy winds possible in mountains.; Partly cloudy with isolated light showers over mountains, dry airmass, weak Santa Ana winds Sunday.",deepseek_v4_pro_json_output
2024-11-17,0.6,0.7,0.2,0.5,0.3,0.6,0.0,0.0,0.5,0.7,0.6,0.6,0.6,0.2,0.5,0.6,0.3,0.0,0.0,0.76,0.7,27.0,afternoon; all_day; morning,"Clouds building with rain from cold front, reducing irradiance.; High clouds and light rain possible, breezy winds, but overall limited irradiance reduction.; Low clouds and fog possible Monday morning; otherwise clear. Santa Ana winds midweek but minimal irradiance impact.; Mostly clear with slight chance of sprinkles north; strong north winds Monday-Tuesday, otherwise dry and warming.; Patchy morning fog, light rain chances north, strong winds in Mojave slopes.",deepseek_v4_pro_json_output
2024-11-18,0.7,0.8,0.6,0.7,0.1,0.7,0.0,0.0,0.3,0.8,0.7,0.3,0.7,0.6,0.7,0.7,0.1,0.0,0.0,0.8,0.8,25.0,afternoon; all_day,"Clear skies through Tuesday, no photovoltaic risks.; High clouds may reduce irradiance slightly; gusty winds but no precipitation.; Light precipitation and gusty winds, mainly afternoon; limited cloud cover.; Marine layer low clouds near coast, gusty west winds 30-40 mph in mountains/deserts this afternoon.; Precipitation returns midday Tuesday with moderate to heavy rain and mountain snow, increasing cloud cover and irradiance reduction risk through the afternoon and evening.",deepseek_v4_pro_json_output
2024-11-19,0.9,0.9,0.9,0.9,0.0,0.8,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.0,0.0,0.0,0.82,0.9,27.0,all_day; morning,"Atmospheric river brings widespread rain and mountain snow Saturday through Tuesday, with high cloud cover and precipitation reducing irradiance.; High clouds and light offshore winds this morning, clearing later.; Passing high clouds and rain chances developing late Friday into Saturday, with light to moderate rain expected.; Storm system with heavy rain, mountain snow, gusty winds, and widespread clouds from midday through weekend.; Strong atmospheric river with heavy rain, strong winds, and overcast skies.",deepseek_v4_pro_json_output
2024-11-20,0.9,0.9,0.9,0.9,0.2,0.9,0.2,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.0,0.89,0.9,24.0,afternoon; all_day,"Atmospheric river with heavy rain, mountain snow, thunderstorms, and gusty winds causing high irradiance reduction risk all day.; Clear skies, dry, no significant weather impacts.; Fair skies and dry weather continue through Thursday with mostly light winds and near normal temperatures. No significant clouds, precipitation, or other irradiance-reducing factors mentioned for the short term.; High cirrus clouds this afternoon, slight temperature increase, no precipitation or storms today.; Strong atmospheric river with heavy rain, strong winds, and thick clouds significantly reducing irradiance.",deepseek_v4_pro_json_output
2024-11-21,0.9,0.9,0.8,0.9,0.3,0.7,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.7,0.3,0.0,0.0,0.8400000000000001,0.9,25.0,afternoon; all_day,"Atmospheric river with heavy rain and strong winds expected from Friday afternoon through Tuesday, causing significant cloud cover and irradiance reduction.; Atmospheric river with heavy rain, clouds, and wind; widespread moderate rain spreading south on Friday.; Increasing clouds and rain bands expected Friday evening through Tuesday, with gloomy damp conditions reducing irradiance.; Light rain and clouds expected Saturday through early next week, reducing irradiance.; Strong atmospheric river with heavy rain, mountain snow, thunderstorms, and gusty winds causing widespread cloud cover and precipitation.",deepseek_v4_pro_json_output
